Gender,Age,Married,Number_of_Dependents,City,avg_age,avg_monthly_charge,avg_total_charge
Male,19,Yes,3,Oakland,19.0000,94.95,5791.85
Female,47,No,0,Vista,47.0000,44.95,996.85
Male,61,Yes,1,Geyserville,61.0000,95.2,6671.7
Male,42,Yes,3,Soledad,42.0000,20.4,1226.45
Female,37,Yes,0,"Upper Lake",37.0000,80.6,5460.2
Male,41,No,0,Esparto,41.0000,84.4,4484.05
Female,64,Yes,0,"O Neals",64.0000,68.1,2479.25
Female,63,Yes,3,"Pacific Palisades",63.0000,71.1,5224.95
Male,59,Yes,1,Marshall,59.0000,64.75,877.35
Male,27,Yes,0,Fallbrook,27.0000,104.15,7365.3
Male,58,No,0,"San Diego",58.0000,60.75,144.88333333333333
Male,54,No,0,Compton,54.0000,23.5,173
Male,38,Yes,0,Clio,38.0000,90.8,6302.85
Male,77,No,0,Pacifica,77.0000,81.1,2619.25
Male,55,No,0,Middletown,55.0000,62.8,62.8
Male,49,No,0,Casmalia,49.0000,19.7,117.8
Female,27,No,0,Upland,27.0000,54.75,1406.9
Female,22,No,0,Rodeo,22.0000,73.9,3160.55
Male,56,No,0,Scotia,56.0000,20.4,609.1
Male,35,Yes,2,Shingletown,35.0000,95.75,6511.25
Female,47,No,0,Lomita,47.0000,89.85,5844.65
Female,68,Yes,0,Madeline,68.0000,90.05,2627.2
Male,33,Yes,0,"Valley Springs",33.0000,94.4,5610.25
Female,62,No,0,Orosi,62.0000,-5,178.7
Female,57,No,0,"San Bernardino",57.0000,20.25,186.15
Female,58,No,0,"Berry Creek",58.0000,49.05,2265
Male,20,No,3,Beaumont,20.0000,76.9,5522.7
Male,71,No,0,Avenal,71.0000,90.5,1910.6
Female,33,Yes,0,"Twentynine Palms",33.0000,98,5270.6
Male,53,Yes,3,Hawthorne,53.0000,25.55,1867.7
Male,44,No,0,Arnold,44.0000,19.95,19.95
Female,47,Yes,7,Firebaugh,47.0000,25.55,507.4
Female,21,Yes,0,"San Bernardino",21.0000,69.95,3871.85
Female,22,No,0,Yountville,22.0000,79.1,1783.75
Male,33,Yes,0,Temecula,33.0000,73.9,2405.05
Male,64,No,0,"Mt Baldy",64.0000,24.9,1195.25
Male,20,Yes,0,Samoa,20.0000,109.65,7880.25
Female,19,No,0,"Laguna Beach",19.0000,58.2,1045.25
Female,41,Yes,0,Temecula,41.0000,110.5,7752.05
Male,48,No,0,Banning,48.0000,79.35,1730.35
Female,45,Yes,0,Valencia,45.0000,93.35,5386.5
Male,37,No,0,Chico,37.0000,79.45,2587.7
Female,28,No,0,"Los Angeles",28.0000,55.25,1620.2
Male,63,No,0,Calipatria,63.0000,49.9,130.1
Female,32,Yes,0,Zenia,32.0000,109.25,7707.7
Female,37,No,0,"Los Angeles",37.0000,78.9,2384.15
Male,73,No,0,"Point Arena",73.0000,54.45,2854.55
Female,54,No,0,Glendale,54.0000,29.95,29.95
Male,63,Yes,0,Camarillo,63.0000,90.2,1776.55
Female,57,No,1,Oceanside,57.0000,19.7,216.2
Male,42,Yes,2,"Los Angeles",42.0000,59.6,2970.3
Male,58,Yes,0,Markleeville,58.0000,94.8,4690.65
Male,51,No,0,Ontario,51.0000,19.35,1099.6
Male,56,No,0,"Yuba City",56.0000,100.85,819.55
Female,67,No,0,Riverbank,67.0000,95.15,997.65
Male,42,Yes,0,Somis,42.0000,80.5,896.9
Male,49,No,0,"El Monte",49.0000,85.25,1734.5
Male,49,No,0,Rialto,49.0000,72.15,794.25
Male,19,No,0,Escondido,19.0000,64.475,3016.95
Female,27,No,0,Corona,27.0000,31.65,389.95
Male,45,No,0,Colton,45.0000,78.9,3771.5
Male,53,No,0,Fillmore,53.0000,86.4,6172
Male,54,No,0,Tehama,54.0000,73.8,704.3
Female,37,Yes,3,Madeline,37.0000,20.55,1070.25
Female,37,Yes,0,Ontario,37.0000,104.3,6613.65
Female,26,Yes,0,"Van Nuys",26.0000,81.15,2545.75
Female,41,No,0,"Shasta Lake",41.0000,24.9,505.95
Male,40,Yes,0,"La Canada Flintridge",40.0000,19.9,1363.45
Male,59,No,0,"Los Osos",59.0000,25.05,852.7
Male,68,Yes,0,"Laguna Beach",68.0000,88.4,3912.9
Male,30,Yes,0,"Granada Hills",30.0000,55.45,4179.2
Female,62,No,0,Fowler,62.0000,19.85,1049.6
Male,80,No,0,Ferndale,80.0000,94.75,422.4
Male,32,No,0,"Santa Cruz",32.0000,30.450000000000003,473.325
Female,32,No,0,"San Diego",32.0000,86.45,3029.1
Female,62,Yes,3,Angwin,62.0000,104.1,5645.8
Female,29,No,0,"Rancho Mirage",29.0000,95.6,95.6
Female,48,No,0,"San Gabriel",48.0000,80.5,232.35
Male,26,No,0,Mariposa,26.0000,74.9,74.9
Female,72,No,0,"Big Creek",72.0000,73.55,2094.65
Male,53,Yes,0,Sacramento,53.0000,108.3,4586.15
Female,24,Yes,2,"Santa Fe Springs",24.0000,87.25,6328.7
Male,44,No,0,Glendale,44.0000,96,2122.45
Female,40,Yes,3,"San Jose",40.0000,63.15,816.8
Male,60,No,0,Pomona,60.0000,24.8,24.8
Female,61,No,0,Merced,61.0000,68.15,2656.3
Male,62,Yes,2,Vacaville,62.0000,19.5,96.85
Female,50,Yes,1,"Monterey Park",50.0000,89.05,6185.8
Female,52,Yes,0,Buellton,52.0000,25.3,1554.9
Male,38,Yes,0,"Long Beach",38.0000,64.25,1024
Female,55,Yes,0,Placentia,55.0000,78.8,78.8
Male,23,Yes,0,"Long Beach",23.0000,65.65,3047.15
Male,67,Yes,2,"Trinity Center",67.0000,104.1,7447.7
Male,48,No,0,"Dutch Flat",48.0000,77.85,299.2
Male,31,No,0,"Fair Oaks",31.0000,19.95,107.05
Female,48,Yes,0,Gualala,48.0000,106.15,6411.25
Male,42,Yes,0,Modesto,42.0000,70.1,659.65
Male,19,No,0,Inglewood,19.0000,20.2,20.2
Female,77,Yes,0,Gustine,77.0000,99.1,3877.95
Female,23,No,0,"Bethel Island",23.0000,73,5265.2
Female,38,Yes,0,"San Diego",38.0000,107.95,5293.2
Male,48,No,0,"Los Angeles",48.0000,56.15,3487.95
Female,21,No,0,"San Diego",21.0000,73.6,73.6
Female,35,Yes,0,Bridgeville,35.0000,97.65,3207.55
Male,27,No,0,"Little River",27.0000,20.7,57.5
Female,20,No,0,"Solana Beach",20.0000,107.4,5121.3
Female,70,Yes,0,Adin,70.0000,55.55,2342.2
Female,51,No,0,"San Mateo",51.0000,79.05,434.5
Male,33,No,0,"San Jacinto",33.0000,55.3,238.5
Female,31,No,0,"Ben Lomond",31.0000,61.05,1540.2
Female,75,No,0,"Fair Oaks",75.0000,102.8,2660.2
Female,56,No,0,Fontana,56.0000,24.95,1288
Female,76,No,0,Compton,76.0000,83.8,163.7
Female,44,No,0,Glendale,44.0000,104.55,6779.05
Male,45,Yes,2,Valyermo,45.0000,89.4,6376.55
Female,38,No,0,"San Diego",38.0000,45.15,416.45
Male,54,Yes,0,"Sierra City",54.0000,89.4,1539.45
Female,50,No,0,Gardena,50.0000,55.65,2688.85
Male,39,Yes,0,"San Francisco",39.0000,68.5,68.5
Male,20,No,0,Downieville,20.0000,79.5,795.65
Male,33,Yes,0,"Huntington Beach",33.0000,83.25,4089.45
Female,49,Yes,0,Perris,49.0000,81,4985.9
Male,69,Yes,0,Yountville,69.0000,20.75,485.2
Female,30,Yes,1,Carson,30.0000,82.85,2320.8
Female,39,Yes,0,Lebec,39.0000,74.75,229.5
Male,43,Yes,0,Boron,43.0000,19.25,855.1
Female,68,Yes,0,Pinole,68.0000,105.95,6975.25
Female,63,Yes,3,"South San Francisco",63.0000,78.6,1846.65
Male,54,No,0,Maxwell,54.0000,69.6,1394.55
Male,51,Yes,0,Rosemead,51.0000,85.4,401.1
Male,49,Yes,2,Geyserville,49.0000,53.7,521
Male,71,Yes,0,"Oro Grande",71.0000,92.7,5968.4
Female,31,No,0,"Moreno Valley",31.0000,79.7,586.05
Male,47,Yes,0,"Echo Lake",47.0000,68.95,593.85
Female,50,Yes,2,"San Diego",50.0000,80.7,5617.95
Male,52,No,0,Carson,52.0000,64.5,1929.95
Male,61,Yes,1,Richmond,61.0000,114.7,7849.85
Female,23,No,0,"Santa Monica",23.0000,20.95,683.25
Male,20,No,3,"San Diego",20.0000,25.15,407.25
Male,57,No,0,Carlsbad,57.0000,69.35,69.35
Female,72,No,0,Albion,72.0000,80.7,374.8
Female,20,Yes,0,Napa,20.0000,54.95,1916
Female,46,Yes,0,"Corte Madera",46.0000,87.95,6365.35
Female,61,Yes,2,"Lemon Cove",61.0000,100.5,7030.65
Female,67,No,0,"Palo Alto",67.0000,69.85,4003
Male,55,No,0,Fillmore,55.0000,25.25,186.3
Female,19,No,2,Plymouth,19.0000,106.6,7244.7
Male,61,Yes,1,"Los Angeles",61.0000,99.35,4749.15
Male,32,Yes,0,"Van Nuys",32.0000,-3,20.2
Female,35,Yes,0,"Arroyo Grande",35.0000,20.15,91.4
Male,22,Yes,2,"San Diego",22.0000,84.9,1398.25
Male,61,No,0,"Sherman Oaks",61.0000,86,165.45
Female,47,Yes,0,"Myers Flat",47.0000,54.25,1221.55
Male,57,Yes,1,Wishon,57.0000,20.5,255.5
Female,63,Yes,1,Benton,63.0000,76.5,1155.6
Male,47,Yes,0,"Stirling City",47.0000,70.5,2201.75
Male,41,No,0,"Mokelumne Hill",41.0000,19.9,510.8
Male,26,Yes,2,Anaheim,26.0000,19.45,754.5
Female,46,Yes,1,"Cardiff By The Sea",46.0000,85.3,6129.2
Male,57,No,0,"San Francisco",57.0000,112.2,5031.85
Female,33,No,0,Clayton,33.0000,100.55,2878.75
Male,61,Yes,1,"Palo Alto",61.0000,36.1,1971.5
Male,31,Yes,0,"San Diego",31.0000,90.6,6056.15
Male,47,Yes,1,Monrovia,47.0000,51.3,411.6
Male,20,No,0,Linden,20.0000,24.55,1657.4
Female,51,No,3,"Old Station",51.0000,26,1638.7
Female,67,Yes,0,"California City",67.0000,90.7,2835.5
Male,33,No,0,Strathmore,33.0000,20.65,109.3
Female,24,No,0,"Oak Park",24.0000,80,624.6
Male,68,No,0,Moraga,68.0000,105,294.45
Female,20,Yes,2,"La Mirada",20.0000,50.7,350.35
Male,56,No,0,Lakewood,56.0000,101.35,7110.75
Male,78,Yes,0,Lakewood,78.0000,94.7,673.1
Female,29,Yes,2,"El Monte",29.0000,59.45,780.85
Male,27,No,0,Escondido,27.0000,69.6,69.6
Male,38,Yes,0,Madeline,38.0000,58.6,3068.6
Female,21,No,0,Annapolis,21.0000,63.4,348.8
Female,27,Yes,3,Montclair,27.0000,19.55,543.8
Male,50,No,1,"Cardiff By The Sea",50.0000,66.4,831.75
Male,76,Yes,0,Albion,76.0000,90.45,2117.25
Male,36,Yes,0,Carlsbad,36.0000,18.8,294.95
Female,42,Yes,2,Fallbrook,42.0000,26.45,911.6
Female,21,No,0,"Emigrant Gap",21.0000,24.8,615.35
Male,75,Yes,0,"San Francisco",75.0000,73.55,73.55
Male,28,Yes,0,Corona,28.0000,81,3084.9
Male,61,No,0,Cassel,61.0000,25.25,566.5
Female,60,Yes,0,"San Diego",60.0000,105,4026.4
Male,38,Yes,3,Clio,38.0000,19.4,1110.35
Female,31,No,0,Torrance,31.0000,45.4,80.95
Female,51,Yes,2,Sacramento,51.0000,108.3,7679.65
Male,59,No,0,Navarro,59.0000,93.3,93.3
Female,60,Yes,3,Alta,60.0000,54.95,3772.5
Male,68,Yes,0,Anaheim,68.0000,94.55,3365.4
Male,19,Yes,2,"Los Angeles",19.0000,20.8,469.65
Female,25,Yes,0,"Crescent Mills",25.0000,20.8,1021.8
Male,52,No,0,Covelo,52.0000,50.75,688.2
Female,34,No,0,"Mammoth Lakes",34.0000,38.9,664.4
Male,59,No,0,"Mountain Center",59.0000,79,2576.8
Male,46,Yes,0,Pixley,46.0000,25,78.25
Male,32,Yes,0,Ventura,32.0000,29.95,248.95
Female,30,Yes,0,"Clipper Mills",30.0000,57.75,1282.85
Female,73,No,0,Stockton,73.0000,99.7,2967.35
Male,40,Yes,3,"Santa Ana",40.0000,23.95,1216.35
Female,19,Yes,0,Sebastopol,19.0000,60.8,3603.45
Female,59,No,0,Fresno,59.0000,30.85,394.1
Male,70,Yes,0,"Los Olivos",70.0000,21.25,204.55
Male,44,Yes,0,Hemet,44.0000,20.05,679
Male,73,No,0,Torrance,73.0000,24.9,847.8
Female,38,Yes,1,"Chula Vista",38.0000,76.05,5436.45
Male,66,No,0,Cabazon,66.0000,69.65,1043.3
Male,44,Yes,0,Fresno,44.0000,49.35,3515.25
Male,26,No,0,"Desert Center",26.0000,98.65,2537
Male,61,Yes,1,"Orange Cove",61.0000,97.95,4917.9
Female,80,No,0,Sylmar,80.0000,85.7,3778.1
Female,69,No,0,Folsom,69.0000,-7,79.2
Female,51,Yes,0,"Strawberry Valley",51.0000,95.2,4285.8
Female,47,Yes,2,Escondido,47.0000,64.80000000000001,1290.925
Female,65,Yes,0,"Los Angeles",65.0000,69.5,1752.65
Male,29,Yes,0,"Yuba City",29.0000,54.6,934.8
Male,22,No,0,Planada,22.0000,93.4,2979.3
Male,31,No,0,Riverside,31.0000,20.4,20.4
Female,36,Yes,0,Snelling,36.0000,49.95,810.2
Female,25,No,0,Glendale,25.0000,45.3,45.3
Male,40,Yes,1,Cedarville,40.0000,19.55,1086.75
Female,66,Yes,0,"Twin Bridges",66.0000,94.65,1285.05
Female,79,Yes,0,"Indian Wells",79.0000,88.05,4367.35
Male,59,No,0,Indio,59.0000,108.1,5067.45
Male,19,No,2,"San Jose",19.0000,56.2,1567.55
Male,24,Yes,1,Fresno,24.0000,20.35,1354.4
Male,46,Yes,0,"Newport Beach",46.0000,76.95,5289.8
Male,62,No,2,Earlimart,62.0000,55.2,864.55
Male,29,No,0,Surfside,29.0000,106.65,1672.1
Female,63,No,0,Plymouth,63.0000,44.45,44.45
Male,71,No,0,"Boulder Creek",71.0000,88.95,2291.2
Male,40,No,3,"San Diego",40.0000,43.05,2208.05
Female,39,No,0,"San Jose",39.0000,74.65,966.25
Male,54,Yes,0,Fallbrook,54.0000,109.55,5124.55
Female,27,No,0,"Santa Clara",27.0000,55,340.4
Female,20,No,0,Galt,20.0000,104.4,4904.2
Male,19,Yes,0,"San Francisco",19.0000,61.05,2018.4
Male,35,No,0,Bangor,35.0000,50.5,50.5
Female,39,Yes,2,"Long Beach",39.0000,25.1,789.55
Male,49,No,0,"Rancho Cucamonga",49.0000,109.2,7878.3
Female,23,Yes,0,"Loma Linda",23.0000,69.45,1614.05
Female,31,Yes,0,Oakland,31.0000,58.65,4145.25
Male,68,Yes,0,Sultana,68.0000,25,1501.75
Male,56,No,0,Buellton,56.0000,100.55,1415.55
Female,23,Yes,1,"Citrus Heights",23.0000,104.3,6725.3
Female,51,Yes,3,"Beverly Hills",51.0000,81.85,1810.85
Female,56,No,0,"North Hollywood",56.0000,79.55,79.55
Female,24,Yes,1,"June Lake",24.0000,20.85,892.15
Male,50,No,0,Fresno,50.0000,60.45,1440.75
Female,64,No,0,Leggett,64.0000,60.6,1156.35
Female,40,Yes,2,"Mount Hamilton",40.0000,20,1209.25
Male,46,No,0,"San Ardo",46.0000,20.35,92.75
Female,22,No,0,"Dos Palos",22.0000,29.45,161.45
Male,31,Yes,0,"Los Angeles",31.0000,-4,1185.95
Male,29,No,0,Fremont,29.0000,65.55,4361.55
Female,26,Yes,0,"Fort Bragg",26.0000,51.25,612.1
Female,54,No,0,Madera,54.0000,99.45,5623.7
Male,62,No,0,Orange,62.0000,55.7,55.7
Female,42,No,0,"Santa Barbara",42.0000,50.95,123.05
Female,73,Yes,0,"Palo Alto",73.0000,83.25,308.05
Male,39,Yes,0,Kelseyville,39.0000,85.45,6227.5
Male,47,No,0,Woodland,47.0000,49.2,216.9
Male,25,Yes,0,"Moreno Valley",25.0000,96.6,2684.35
Female,59,No,0,"Trinity Center",59.0000,85.35,2530.4
Female,22,Yes,1,"La Puente",22.0000,30.5,167.2
Female,61,No,0,"San Lorenzo",61.0000,70,2416.1
Male,40,Yes,1,Copperopolis,40.0000,97.1,184.15
Female,76,No,0,Fullerton,76.0000,78.85,1043.8
Male,77,Yes,0,Napa,77.0000,103.75,6383.35
Male,74,Yes,0,Larkspur,74.0000,103.85,5485.5
Female,19,No,0,"Santa Maria",19.0000,110.45,3327.05
Male,30,Yes,3,"San Bernardino",30.0000,20.15,341.35
Female,43,Yes,0,Cambria,43.0000,117.15,8529.5
Male,54,No,0,Carson,54.0000,43.85,43.85
Male,27,Yes,0,Pomona,27.0000,99.8,4872.45
Male,54,Yes,2,Galt,54.0000,26.3,1688.9
Female,42,No,0,Tuolumne,42.0000,64.9,716.1
Female,57,No,0,Compton,57.0000,70.3,70.3
Female,21,No,0,"Nevada City",21.0000,19.9,19.9
Male,46,No,0,Glendora,46.0000,114.35,5791.1
Male,25,Yes,2,"Emigrant Gap",25.0000,83.55,6093.3
Female,60,No,0,"San Diego",60.0000,30.55,30.55
Female,38,Yes,1,"Grand Terrace",38.0000,29.5,1423.05
Female,69,No,0,Mineral,69.0000,104.75,4323.45
Male,55,Yes,0,Wasco,55.0000,75.25,2344.5
Female,24,Yes,3,"West Hills",24.0000,89.35,1686.85
Male,53,Yes,1,Coalinga,53.0000,79.2,5420.65
Female,43,No,0,"Dillon Beach",43.0000,20.35,150.6
Female,50,No,0,"Lake Arrowhead",50.0000,25.2,245.15
Female,24,No,0,"San Diego",24.0000,104.6,4759.85
Female,32,No,0,Antioch,32.0000,74.4,215.8
Male,34,Yes,0,"Rancho Cordova",34.0000,59.5,3389.25
Male,20,No,1,"San Diego",20.0000,55.25,2139.2
Female,61,Yes,0,"Mad River",61.0000,51.25,2151.6
Male,59,Yes,0,"Los Angeles",59.0000,70.8,4448.8
Male,45,Yes,2,Keyes,45.0000,20.95,1270.55
Male,65,No,0,"Long Beach",65.0000,85.5,4042.3
Female,36,Yes,0,"Palm Springs",36.0000,102,1145.35
Female,36,No,0,"San Luis Obispo",36.0000,50.55,50.55
Female,70,No,0,Claremont,70.0000,78.95,378.4
Female,71,No,0,Camarillo,71.0000,109.8,4860.35
Female,46,Yes,0,"Joshua Tree",46.0000,84.95,5150.55
Female,61,Yes,1,"South El Monte",61.0000,91.65,1301
Male,43,No,0,Sacramento,43.0000,69.95,1205.5
Female,46,No,3,Inglewood,46.0000,-4,2016.45
Male,61,No,0,"Newport Beach",61.0000,101.3,1794.65
Female,31,Yes,0,Stockton,31.0000,86.45,5950.2
Male,60,Yes,0,Burbank,60.0000,60.4,3953.7
Male,30,Yes,2,"Mt Baldy",30.0000,20.5,290.55
Male,60,No,0,"Joshua Tree",60.0000,20.4,231.45
Female,38,Yes,0,Montrose,38.0000,51.35,3244.4
Male,63,Yes,0,"Moreno Valley",63.0000,88.7,6301.7
Male,75,No,0,Reseda,75.0000,43.3,43.3
Male,43,Yes,0,Exeter,43.0000,45.9,1332.4
Female,79,Yes,0,Perris,79.0000,70.05,302.6
Male,48,Yes,0,"Newport Coast",48.0000,114.1,7132.15
Female,62,No,0,"Big Oak Flat",62.0000,74.9,541.15
Female,42,No,0,Tranquillity,42.0000,87.55,3078.1
Female,79,No,0,"San Bernardino",79.0000,91.25,2351.8
Female,42,No,0,"Los Angeles",42.0000,25.075,182.52499999999998
Male,52,No,0,"Palo Alto",52.0000,70.05,346.4
Female,64,Yes,0,"Gold Run",64.0000,64.85,2908.2
Female,27,Yes,0,Whittier,27.0000,97,7104.2
Male,41,No,0,"California City",41.0000,85.3,1219.85
Female,33,No,2,Bayside,33.0000,45.25,2933.95
Female,73,Yes,0,"Del Mar",73.0000,108.1,7181.95
Male,28,No,0,"Duncans Mills",28.0000,20.05,845.25
Female,74,Yes,0,Murrieta,74.0000,89.45,6435.25
Male,72,Yes,0,"Fields Landing",72.0000,85.9,2220.1
Male,48,Yes,0,Pasadena,48.0000,81.95,1181.75
Female,25,Yes,0,"Santa Monica",25.0000,104.15,7303.05
Female,20,Yes,0,"Palo Cedro",20.0000,96,6109.75
Male,52,No,0,Escondido,52.0000,20.95,20.95
Male,45,No,0,"Penn Valley",45.0000,19.45,1195.95
Female,71,No,0,Westport,71.0000,80.7,1614.2
Female,30,No,0,Berkeley,30.0000,94.9,4615.25
Male,33,Yes,0,Montclair,33.0000,85.95,5931.75
Male,42,No,0,"Bodega Bay",42.0000,108.95,4025.5
Female,38,No,0,"Stirling City",38.0000,20,63.6
Male,65,No,0,Somerset,65.0000,105.05,7171.7
Male,34,No,0,"Santa Maria",34.0000,105.3,550.6
Male,55,Yes,1,Manton,55.0000,19.85,1267.05
Male,46,Yes,0,"Santa Fe Springs",46.0000,23.55,1723.95
Female,64,Yes,3,Fairfax,64.0000,84.8,5598.3
Male,55,No,0,Northridge,55.0000,54,2440.25
Male,69,No,0,"Hacienda Heights",69.0000,90.5,2595.85
Female,50,No,0,Olema,50.0000,80.3,4995.35
Male,26,Yes,0,Capay,26.0000,25.1,1097.15
Male,64,Yes,0,"El Cajon",64.0000,91.5,3236.35
Male,62,No,0,Salida,62.0000,19.7,386.5
Male,64,No,0,Brownsville,64.0000,103.65,7634.8
Male,30,Yes,1,Woodlake,30.0000,54.5,2301.15
Male,29,Yes,0,Escondido,29.0000,80.9,4932.5
Male,61,No,2,Brisbane,61.0000,25.35,723.3
Female,46,Yes,3,"Los Angeles",46.0000,19.4,958.15
Female,25,Yes,3,Acton,25.0000,59.75,3624.35
Female,56,Yes,0,Phillipsville,56.0000,26,684.05
Female,60,Yes,0,Cazadero,60.0000,103.2,5744.35
Male,21,No,0,"Pope Valley",21.0000,105,5426.85
Male,77,No,0,Clearlake,77.0000,85,3969.4
Female,23,Yes,2,Lebec,23.0000,25.25,1211.65
Female,30,Yes,0,"North Hollywood",30.0000,21,21
Female,47,Yes,0,"White Water",47.0000,104.5,5921.35
Male,31,No,0,Eagleville,31.0000,81.7,81.7
Male,58,No,3,Castella,58.0000,20.4,854.9
Female,67,Yes,1,"Long Beach",67.0000,35.65,1025.15
Male,29,No,0,Livingston,29.0000,19.85,64.55
Male,57,Yes,1,Clio,57.0000,74.8,1821.2
Male,28,No,0,"Van Nuys",28.0000,50.6,1288.75
Female,63,No,0,Riverside,63.0000,59,114.15
Female,38,No,0,"Fort Irwin",38.0000,55.8,1941.5
Female,20,Yes,2,Nipomo,20.0000,80.85,356.1
Female,20,No,0,Livingston,20.0000,49.4,611.65
Male,26,Yes,2,Manteca,26.0000,25.55,467.85
Male,44,No,0,"Redondo Beach",44.0000,90.7,5586.45
Male,34,Yes,0,Poway,34.0000,98.3,6859.5
Female,74,Yes,0,"Simi Valley",74.0000,104.6,6819.45
Female,39,No,0,Brea,39.0000,106.6,6428.4
Female,67,No,0,Sacramento,67.0000,19.5,106.8
Male,47,No,0,Groveland,47.0000,104.85,3887.25
Female,21,Yes,1,Milford,21.0000,24.65,1171.3
Male,67,No,0,"Santa Clarita",67.0000,25,1260.7
Male,53,Yes,0,Silverado,53.0000,107.25,6033.3
Male,56,No,0,"Happy Camp",56.0000,44.9,111.05
Female,43,No,3,Alturas,43.0000,91.1,964.35
Female,70,Yes,0,Fulton,70.0000,89.6,6127.6
Female,28,No,0,Temecula,28.0000,96.65,1244.5
Female,29,Yes,0,"Castro Valley",29.0000,97.05,4692.95
Male,58,No,0,"Parker Dam",58.0000,18.25,534.7
Female,47,No,0,"Sun City",47.0000,75.6,1758.6
Male,24,Yes,1,Berkeley,24.0000,21.05,262.05
Female,54,No,0,Hesperia,54.0000,94,1505.45
Female,30,No,0,"South Dos Palos",30.0000,23.9,300.8
Male,42,No,0,Wilmington,42.0000,19.6,61.35
Male,47,Yes,2,"Moreno Valley",47.0000,105,7297.75
Female,26,No,0,Keyes,26.0000,20.3,246.7
Female,26,No,0,Petaluma,26.0000,95.1,5064.85
Male,38,Yes,2,Adelanto,38.0000,84.8,1990.5
Male,61,No,0,Irvine,61.0000,50.2,109.25
Female,29,Yes,0,"San Diego",29.0000,98.75,4533.7
Female,72,Yes,0,"Frazier Park",72.0000,100.4,5749.8
Female,41,Yes,0,Ontario,41.0000,19.45,1208.6
Male,54,Yes,2,Gerber,54.0000,75.2,4300.8
Male,56,Yes,0,Indio,56.0000,100,1888.65
Male,43,No,3,Emeryville,43.0000,19.75,19.75
Male,73,Yes,0,Descanso,73.0000,100.8,3437.5
Female,37,No,0,"Mt Baldy",37.0000,65.5,573.15
Male,51,Yes,1,Guerneville,51.0000,20.55,1432.55
Male,60,Yes,2,"Strawberry Valley",60.0000,24.65,1620.45
Female,45,No,0,"Santa Cruz",45.0000,95.65,95.65
Female,43,Yes,5,"Costa Mesa",43.0000,113.1,8248.5
Male,38,Yes,0,Vallejo,38.0000,-10,608.15
Male,66,No,0,Sacramento,66.0000,74.05,678.45
Female,62,No,3,"Seal Beach",62.0000,20.1,221.35
Male,71,Yes,0,Napa,71.0000,99.25,665.45
Female,25,No,0,"Los Angeles",25.0000,37.7,877.0999999999999
Female,34,Yes,3,"Bethel Island",34.0000,52.5,1208.15
Male,50,No,0,Gazelle,50.0000,79.6,5461.45
Female,23,No,0,"Sun City",23.0000,20.45,34.8
Male,55,Yes,0,Clements,55.0000,76.1,5264.25
Female,27,Yes,0,Irvine,27.0000,58.35,3756.45
Male,28,No,0,Oakland,28.0000,67.45,2731
Male,44,No,0,"San Jose",44.0000,97,3021.3
Male,22,No,2,Etna,22.0000,48.95,48.95
Male,66,Yes,0,Pleasanton,66.0000,78.55,1422.65
Male,21,Yes,0,Orinda,21.0000,84.8,84.8
Female,57,Yes,0,"San Diego",57.0000,19.4,641.15
Female,59,Yes,0,"San Marcos",59.0000,85.75,6223.8
Male,56,No,0,"San Ramon",56.0000,50.7,50.7
Female,57,Yes,3,"San Jose",57.0000,105.25,4997.5
Female,44,Yes,0,Whittier,44.0000,20.9,1493.2
Female,55,Yes,0,"Kings Beach",55.0000,91.65,365.4
Male,70,Yes,0,Pasadena,70.0000,104.25,2433.9
Male,34,No,0,"Mokelumne Hill",34.0000,90.1,4549.45
Male,79,No,0,Escondido,79.0000,75.75,75.75
Male,69,No,0,Camino,69.0000,73.85,3122.4
Male,23,Yes,2,Chino,23.0000,-6,4158.25
Male,53,No,0,"Blue Lake",53.0000,53.75,648.65
Female,47,Yes,1,Whittier,47.0000,-2,3902.45
Female,66,No,0,Vallejo,66.0000,96.55,3580.3
Male,72,Yes,0,"Spring Valley",72.0000,105.75,2710.25
Male,32,No,0,"San Jose",32.0000,89.45,4577.75
Male,28,No,1,"Lake Hughes",28.0000,84.95,4984.85
Female,78,No,0,Salinas,78.0000,117.35,8436.25
Male,39,Yes,0,Vina,39.0000,74.9,1107.25
Male,30,No,0,"Redondo Beach",30.0000,89.6,3488.15
Male,40,No,0,Oakland,40.0000,34.3,1004.75
Male,62,No,0,Burbank,62.0000,54.3,54.3
Female,54,No,0,"Santa Monica",54.0000,99.15,3615.6
Male,52,Yes,0,Pasadena,52.0000,90.65,5931
Female,63,No,0,"Long Beach",63.0000,76.35,76.35
Female,57,No,0,Fresno,57.0000,84.85,5459.2
Female,60,Yes,0,Livingston,60.0000,26,1776
Male,44,No,1,"La Honda",44.0000,33.6,33.6
Female,80,No,0,Escondido,80.0000,80.375,2783.95
Female,25,No,0,Orange,25.0000,50.400000000000006,841.475
Male,75,Yes,0,"Big Pine",75.0000,114.95,8196.4
Male,38,Yes,1,"Santa Clara",38.0000,55.7,259.4
Male,38,No,0,"Costa Mesa",38.0000,21.2,1238.65
Male,39,No,0,Silverado,39.0000,51.75,201.1
Female,35,No,0,Templeton,35.0000,80.45,137.1
Male,34,Yes,0,Platina,34.0000,20.55,184.95
Female,79,Yes,0,Inglewood,79.0000,25.1,1275.6
Male,78,No,0,"Redwood City",78.0000,71.3,1389.2
