Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_count
5884-GCYMI,Male,62,No,0,"San Diego",92130,32.957195,-117.202542,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",69.4,69.4,0,0,38.53,107.93,Churned,Competitor,"Competitor made better offer",1
5889-JTMUL,Female,67,Yes,0,Castaic,91384,34.506627,-118.699048,1,50,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",95.05,4888.7,0,50,1578,6516.7,Churned,Price,"Price too high",1
5889-LFOLL,Female,27,No,0,Canby,96015,41.486953,-120.913975,0,13,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.6,1115.2,0,0,467.48,1582.68,Churned,Competitor,"Competitor offered more data",1
5896-NPFWW,Male,23,Yes,0,"San Diego",92129,32.961064,-117.134917,1,3,None,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.15,168.15,0,0,40.62,208.77,Churned,Competitor,"Competitor made better offer",1
5899-MQZZL,Female,25,No,0,"San Ysidro",92173,32.555828,-117.040073,0,13,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Mailed Check",75,999.45,0,0,78.39,1077.84,Churned,Competitor,"Competitor offered higher download speeds",1
5906-CVLHP,Female,60,Yes,0,"Rowland Heights",91748,33.976753,-117.897367,1,45,None,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",54.15,2319.8,0,0,1891.8,4211.6,Churned,Attitude,"Attitude of service provider",1
5908-QMGOE,Male,74,No,0,Fowler,93625,36.625792,-119.672483,0,15,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.2,1133.9,43.31,0,352.95,1443.54,Churned,Competitor,"Competitor had better devices",1
5909-ECHUI,Female,49,No,0,"Oak Run",96069,40.689243,-122.037023,0,1,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",56.25,56.25,0,0,26.14,82.39,Churned,Price,"Lack of affordable download/upload speed",1
5914-DVBWJ,Female,80,No,0,Riverside,92508,33.885499,-117.324959,0,18,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.45,1505.85,0,0,42.48,1548.33,Churned,Competitor,"Competitor offered more data",1
5919-TMRGD,Female,32,No,3,"Huntington Park",90255,33.97803,-118.217141,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.35,79.35,0,0,13.13,92.48,Churned,Competitor,"Competitor had better devices",1
5922-ABDVO,Female,20,Yes,0,"Seal Beach",90740,33.75462,-118.071128,1,19,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,"Credit Card",89.65,1761.05,0,80,412.49,2253.54,Churned,Attitude,"Attitude of support person",1
5923-GXUOC,Male,37,No,0,Fallbrook,92028,33.362575,-117.299644,0,10,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.4,1081.45,0,0,83.8,1165.25,Churned,Competitor,"Competitor made better offer",1
5931-FLJJF,Male,75,Yes,0,"Midway City",92655,33.744439,-117.98588,1,7,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",70.1,467.55,20.23,0,112.35,559.67,Churned,Attitude,"Attitude of service provider",1
5940-AHUHD,Male,30,No,0,Pomona,91768,34.067932,-117.785168,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",70.6,70.6,0,0,44.59,115.19,Churned,Attitude,"Attitude of support person",1
5940-NFXKV,Male,59,Yes,0,"San Diego",92109,32.787836,-117.232376,1,19,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",83.65,1465.75,0,130,267.71,1863.46,Churned,Competitor,"Competitor made better offer",1
5949-EBSQK,Male,44,Yes,1,"Sunset Beach",90742,33.719221,-118.073596,4,4,None,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",61.45,229.55,0,0,108.96,338.51,Churned,Price,"Price too high",1
5949-XIKAE,Female,32,Yes,0,"San Bernardino",92401,34.105935,-117.2914,1,8,None,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",83.55,680.05,0,0,258.56,938.61,Churned,Dissatisfaction,"Product dissatisfaction",1
5955-ERIHD,Male,53,Yes,0,Lakewood,90712,33.840524,-118.148403,1,18,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.7,1687.95,0,0,566.82,2254.77,Churned,Price,"Long distance charges",1
5956-VKDTT,Female,72,Yes,0,"Moreno Valley",92557,33.970661,-117.255039,4,5,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.35,334.8,0,0,228.8,563.6,Churned,Dissatisfaction,"Product dissatisfaction",1
5959-BELXA,Male,67,No,0,Yucaipa,92399,34.04597,-117.011825,0,32,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",96.15,3019.25,0,0,814.4,3833.65,Churned,Price,"Price too high",1
5960-WPXQM,Male,24,No,0,Temecula,92592,33.507255,-117.029473,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.05,79.05,0,0,31.34,110.39,Churned,Competitor,"Competitor made better offer",1
5976-JCJRH,Male,36,Yes,0,Danville,94526,37.815459,-121.977203,1,10,"Offer D",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.3,738.2,0,0,317.2,1055.4,Churned,Dissatisfaction,"Limited range of services",1
5980-NOPLP,Female,19,Yes,0,Pasadena,91105,34.13946,-118.166649,4,44,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",96.1,4364.1,0,0,494.56,4858.66,Churned,Competitor,"Competitor offered higher download speeds",1
5981-ITEMU,Male,58,Yes,0,Marshall,94940,38.129308,-122.834815,1,40,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",97.1,3706.95,41.85,0,653.2,4318.3,Churned,Competitor,"Competitor offered more data",1
5995-OIGLP,Male,42,No,0,"Port Costa",94569,38.035707,-122.196821,0,12,None,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",56.65,654.85,0,0,95.64,750.49,Churned,Price,"Extra data charges",1
5998-VVEJY,Male,34,No,0,Glendora,91741,34.14649,-117.849815,0,26,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.5,2088.8,0,0,628.16,2716.96,Churned,Other,Moved,1
6000-APYLU,Male,39,No,0,Valencia,91355,34.43987,-118.644609,0,9,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.8,713.1,0,0,183.06,896.16,Churned,Competitor,"Competitor offered more data",1
6005-OBZPH,Female,68,No,0,"San Diego",92126,32.886925,-117.152162,0,26,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.15,2277.65,0,0,236.34,2513.99,Churned,Other,"Don't know",1
6015-VVHHE,Female,68,No,0,"Los Angeles",90039,34.110845,-118.259595,0,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",83.15,446.05,0,0,209.15,655.2,Churned,Dissatisfaction,"Service dissatisfaction",1
6017-PPLPX,Male,47,Yes,0,"Daly City",94014,37.691561,-122.445202,1,20,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.45,1470.95,0,0,329.8,1800.75,Churned,Competitor,"Competitor had better devices",1
6022-UGGSO,Female,70,No,0,"Citrus Heights",95610,38.69508,-121.271616,0,32,"Offer C",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.4,2276.95,44.31,0,1063.04,3295.68,Churned,Competitor,"Competitor had better devices",1
6023-YEBUP,Male,32,No,0,Stockton,95210,38.033219,-121.297433,0,3,"Offer E",Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",100.95,329.95,0,10,35.82,375.77,Churned,Competitor,"Competitor had better devices",1
6029-WTIPC,Male,73,No,0,"San Diego",92109,32.787836,-117.232376,0,37,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.1,3744.05,0,0,1408.22,5152.27,Churned,Competitor,"Competitor made better offer",1
6032-IGALN,Female,35,No,0,"Granite Bay",95746,38.749466,-121.184196,0,1,None,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",25.1,25.1,0,0,0,25.1,Churned,Competitor,"Competitor had better devices",1
6032-KRXXO,Male,33,No,0,"San Diego",92130,32.957195,-117.202542,0,30,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.25,2755.35,0,0,901.8,3657.15,Churned,Competitor,"Competitor made better offer",1
6034-ZRYCV,Female,51,Yes,0,Sacramento,95837,38.691607,-121.602284,1,72,"Offer A",No,,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",54.2,3937.45,0,0,0,3937.45,Churned,Competitor,"Competitor offered more data",1
6038-GCYEC,Female,25,No,0,"Palm Desert",92211,33.762759,-116.324817,0,24,"Offer C",No,,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",54.15,1240.25,0,0,0,1240.25,Churned,Competitor,"Competitor had better devices",1
6047-YHPVI,Male,56,No,3,"Los Angeles",90039,34.110845,-118.259595,0,5,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.7,316.9,0,0,63,379.9,Churned,Competitor,"Competitor had better devices",1
6060-DRTNL,Female,66,No,0,"San Jacinto",92583,33.796568,-116.924723,0,5,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",84.85,415.55,0,20,136.75,572.3,Churned,Competitor,"Competitor had better devices",1
6086-ESGRL,Female,53,No,0,Brea,92821,33.930199,-117.862898,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",-7,80.15,0,0,4.67,84.82,Churned,Attitude,"Attitude of support person",1
6087-MVHJH,Female,44,No,0,"French Camp",95231,37.873283,-121.292034,0,16,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",88.45,1422.1,0,140,284.8,1846.9,Churned,Other,"Don't know",1
6097-EQISJ,Female,41,Yes,0,"Los Angeles",90058,34.001617,-118.222274,1,66,"Offer A",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Credit Card",102.45,6615.15,0,130,3218.82,9963.97,Churned,Competitor,"Competitor had better devices",1
6100-QQHEB,Male,42,Yes,0,"San Jose",95121,37.304681,-121.809955,1,17,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",92.55,1515.1,0,0,301.07,1816.17,Churned,Other,Moved,1
6101-IMRMM,Male,53,No,0,"El Segundo",90245,33.917145,-118.401554,0,6,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,"Mailed Check",94.5,575.45,0,10,99.48,684.93,Churned,Dissatisfaction,"Network reliability",1
6108-OQZDQ,Female,21,Yes,0,Keene,93531,35.214982,-118.59049,4,4,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",97.95,384.5,0,0,39.92,424.42,Churned,Attitude,"Attitude of service provider",1
6110-OHIHY,Male,33,No,0,Burney,96013,40.946785,-121.719489,0,3,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",79.25,267.6,0,10,149.28,426.88,Churned,Competitor,"Competitor offered higher download speeds",1
6121-VZNQB,Female,35,No,0,Bolinas,94924,37.943087,-122.72379,0,1,None,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,"Credit Card",19.1,19.1,0,0,34.79,53.89,Churned,Competitor,"Competitor made better offer",1
6127-ISGTU,Female,34,Yes,0,"Garden Valley",95633,38.852544,-120.837669,1,16,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.95,1378.25,0,0,109.12,1487.37,Churned,Attitude,"Attitude of support person",1
6128-CZOMY,Female,43,No,0,Alpine,91901,32.827184,-116.703729,0,1,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.65,45.65,0,0,36.99,82.64,Churned,Competitor,"Competitor offered higher download speeds",1
6140-QNRQQ,Male,42,No,0,"Santa Barbara",93103,34.438581,-119.685368,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",71.55,71.55,0,0,17.27,88.82,Churned,Competitor,"Competitor had better devices",1
6141-OOXUQ,Male,43,No,0,"San Bernardino",92411,34.122501,-117.320138,0,1,"Offer E",Yes,No,No,,,,,,,,,,Month-to-Month,No,"Mailed Check",19.65,19.65,0,0,17.25,36.9,Churned,Dissatisfaction,"Service dissatisfaction",1
6142-VSJQO,Female,27,Yes,3,Homeland,92548,33.761894,-117.120868,0,1,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",44.35,44.35,0,0,40.42,84.77,Churned,Attitude,"Attitude of support person",1
6158-DWPZT,Male,53,Yes,0,Avery,95224,38.208336,-120.339938,1,9,"Offer E",No,,Yes,DSL,No,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",24.1,259.8,0,0,0,259.8,Churned,Competitor,"Competitor offered more data",1
6161-UUUTA,Male,77,No,0,Stockton,95206,37.902422,-121.440029,0,3,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.9,260.9,0,0,8.94,269.84,Churned,Price,"Price too high",1
6166-ILMNY,Female,46,No,0,Tomales,94971,38.240769,-122.901041,0,2,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",69.75,144.55,0,0,52.88,197.43,Churned,Competitor,"Competitor had better devices",1
6168-WFVVF,Female,69,No,0,"San Diego",92126,32.886925,-117.152162,0,3,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.3,235.5,0,0,16.62,252.12,Churned,Competitor,"Competitor made better offer",1
6172-FECYY,Male,55,Yes,0,Antioch,94509,37.980057,-121.801599,1,49,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",84.5,4254.85,0,0,1940.4,6195.25,Churned,Competitor,"Competitor offered more data",1
6173-ITPWD,Male,26,Yes,0,Heber,92249,32.730583,-115.501083,1,47,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",83.35,4065,0,140,824.38,5029.38,Churned,Dissatisfaction,"Product dissatisfaction",1
6178-KFNHS,Female,34,No,0,Hughson,95326,37.5923,-120.853288,0,12,"Offer D",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.3,909.25,0,0,429.6,1338.85,Churned,Competitor,"Competitor offered higher download speeds",1
6179-GJPSO,Female,67,No,0,Escondido,92027,33.141265,-116.967221,0,43,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",108.15,4600.7,0,0,1368.69,5969.39,Churned,Competitor,"Competitor made better offer",1
6204-IEUXJ,Female,30,No,0,"Yorba Linda",92886,33.897253,-117.792202,0,3,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",80.1,217.55,0,0,122.01,339.56,Churned,Attitude,"Attitude of service provider",1
6207-WIOLX,Female,27,Yes,0,Avalon,90704,33.391181,-118.421305,6,25,"Offer C",No,,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",58.6,1502.65,4.48,0,0,1498.17,Churned,Attitude,"Attitude of support person",1
6210-KBBPI,Male,67,No,0,"West Covina",91790,34.066964,-117.937007,0,9,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",99.45,919.4,0,0,95.94,1015.34,Churned,Competitor,"Competitor had better devices",1
6214-EDAKZ,Female,32,Yes,1,Elverta,95626,38.734997,-121.463719,1,22,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",55.15,1206.05,0,30,115.72,1351.77,Churned,Dissatisfaction,"Service dissatisfaction",1
6221-AVQYL,Male,37,No,0,Glendale,91203,34.153338,-118.262974,0,2,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",73.25,131.05,0,0,5.92,136.97,Churned,Price,"Price too high",1
6227-HWPWX,Female,40,No,0,Victorville,92392,34.486835,-117.362274,0,15,"Offer D",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",69,994.8,0,0,70.05,1064.85,Churned,Competitor,"Competitor had better devices",1
6230-BSUXY,Female,71,No,0,Paramount,90723,33.897122,-118.164432,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85,85,0,0,42.5,127.5,Churned,Dissatisfaction,"Network reliability",1
6235-VDHOM,Female,77,No,0,Riverside,92509,34.004379,-117.447864,0,5,"Offer E",No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",28.45,131.05,0,0,0,131.05,Churned,Dissatisfaction,"Limited range of services",1
6240-EURKS,Female,27,No,0,Plymouth,95669,38.489273,-120.891614,0,18,None,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",35,553,0,70,0,623,Churned,Competitor,"Competitor offered more data",1
6261-RCVNS,Female,22,No,0,Rodeo,94572,38.027218,-122.23463,0,42,"Offer B",Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Credit Card",73.9,3160.55,0,0,241.5,3402.05,Churned,Price,"Price too high",1
6270-OMFIW,Male,33,Yes,0,"Valley Springs",95252,38.156971,-120.849231,9,60,"Offer B",Yes,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",94.4,5610.25,0,0,2844,8454.25,Churned,Attitude,"Attitude of support person",1
6275-YDUVO,Female,62,No,0,Orosi,93647,36.600185,-119.175655,0,2,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",-5,178.7,0,0,48.1,226.8,Churned,Attitude,"Attitude of service provider",1
6284-AHOOQ,Male,71,No,0,Avenal,93204,35.916943,-120.129921,0,22,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.5,1910.6,0,0,1014.42,2925.02,Churned,Other,"Don't know",1
6289-CPNLD,Male,33,Yes,0,Temecula,92591,33.540604,-117.10909,3,33,"Offer C",Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Mailed Check",73.9,2405.05,0,0,1099.56,3504.61,Churned,Competitor,"Competitor had better devices",1
6298-QDFNH,Male,48,No,0,Banning,92220,33.936298,-116.849577,0,22,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.35,1730.35,0,0,422.18,2152.53,Churned,Dissatisfaction,"Product dissatisfaction",1
6302-JGYRJ,Male,37,No,0,Chico,95928,39.681488,-121.83721,0,31,None,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Mailed Check",79.45,2587.7,0,0,208.01,2795.71,Churned,Dissatisfaction,"Product dissatisfaction",1
6304-IJFSQ,Male,63,No,0,Calipatria,92233,33.143826,-115.497485,0,3,None,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",49.9,130.1,0,0,139.71,269.81,Churned,Other,Moved,1
6305-YLBMM,Male,50,No,0,Hood,95639,38.375325,-121.507935,0,69,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",104.05,7262,0,0,173.88,7435.88,Churned,Attitude,"Attitude of service provider",1
6311-UEUME,Female,37,No,0,"Los Angeles",90025,34.046174,-118.446333,0,29,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.9,2384.15,0,0,1285.57,3669.72,Churned,Price,"Extra data charges",1
6313-GIDIT,Male,73,No,0,"Point Arena",95468,38.911299,-123.609588,0,53,None,No,,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",54.45,2854.55,20.16,0,0,2834.39,Churned,Price,"Price too high",1
6317-YPKDH,Female,54,No,0,Glendale,91202,34.167926,-118.267539,0,1,"Offer E",No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",29.95,29.95,0,0,0,29.95,Churned,Competitor,"Competitor had better devices",1
6319-IEJWJ,Male,63,Yes,0,Camarillo,93012,34.205504,-118.993111,1,20,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.2,1776.55,0,0,993.8,2770.35,Churned,Other,Moved,1
6323-AYBRX,Male,51,No,0,Ontario,91762,34.057256,-117.667677,0,59,None,Yes,No,No,,,,,,,,,,"Two Year",No,"Credit Card",19.35,1099.6,14.22,0,1571.17,2656.55,Churned,Price,"Price too high",1
6326-MTTXK,Male,56,No,0,"Yuba City",95993,39.075694,-121.70606,0,8,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",100.85,819.55,0,0,26.16,845.71,Churned,Attitude,"Attitude of service provider",1
6328-ZPBGN,Female,67,No,0,Riverbank,95367,37.734971,-120.954271,0,11,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.15,997.65,0,0,39.82,1037.47,Churned,Price,"Extra data charges",1
6330-JKLPC,Male,42,Yes,0,Somis,93066,34.297628,-119.014627,3,11,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.5,896.9,0,0,126.5,1023.4,Churned,Dissatisfaction,"Product dissatisfaction",1
6331-EWIEB,Male,49,No,0,"El Monte",91731,34.079934,-118.046695,0,20,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.25,1734.5,0,0,27.2,1761.7,Churned,Other,Moved,1
6331-LWDTQ,Male,49,No,0,Rialto,92377,34.156758,-117.404686,0,10,None,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",72.15,794.25,0,80,337.5,1211.75,Churned,Dissatisfaction,"Limited range of services",1
6338-AVWCY,Male,19,No,0,Escondido,92027,33.141265,-116.967221,0,3,None,No,,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Mailed Check",40.15,130.75,0,0,0,130.75,Churned,Competitor,"Competitor made better offer",1
6345-ULYRW,Male,68,Yes,0,"Laguna Beach",92651,33.570023,-117.773669,1,44,None,Yes,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,"One Year",No,"Credit Card",88.4,3912.9,0,0,1083.28,4996.18,Churned,Competitor,"Competitor made better offer",1
6347-DCUIK,Male,28,No,0,"Los Angeles",90043,33.988543,-118.334081,0,10,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Credit Card",74.15,811.8,0,0,292.4,1104.2,Churned,Attitude,"Attitude of support person",1
6352-TWCAU,Female,32,No,0,"San Diego",92130,32.957195,-117.202542,0,35,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.45,3029.1,0,0,667.45,3696.55,Churned,Competitor,"Competitor made better offer",1
