customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Bin
8065-YKXKD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.75,799.65,Yes,0-20
1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,75.5,220.6,Yes,0-20
2398-YPMUR,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.15,916.75,Yes,0-20
6017-PPLPX,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.45,1470.95,Yes,0-20
4581-SSPWD,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,75.8,246.3,Yes,0-20
3627-FCRDW,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Electronic check,71,672.55,Yes,0-20
6379-RXJRQ,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.1,659.65,Yes,0-20
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,69,506.9,Yes,0-20
4342-HENTK,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.65,142.35,Yes,0-20
9250-WYPLL,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,No,Electronic check,75.55,413.65,Yes,0-20
2272-QAGFO,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.3,1096.25,Yes,0-20
0685-MLYYM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Electronic check,70.75,154.85,Yes,0-20
4919-MOAVT,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Electronic check,69.65,220.1,Yes,0-20
9274-CNFMO,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,No,Electronic check,74.95,308.7,Yes,0-20
8083-YTZES,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.35,265.35,Yes,0-20
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,78.95,927.35,Yes,0-20
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.25,1064.65,Yes,0-20
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Electronic check,82.4,1592.35,Yes,0-20
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),76.45,503.6,Yes,0-20
8937-RDTHP,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,Yes,Mailed check,84.6,84.6,Yes,0-20
0322-YINQP,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,48.55,48.55,Yes,0-20
6390-DSAZX,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,73.6,73.6,Yes,0-20
0623-IIHUG,Female,1,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Monthly,Yes,Electronic check,41.9,840.1,Yes,21-40
9057-MSWCO,Male,1,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Monthly,No,Credit card (automatic),30.75,805.1,Yes,21-40
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,74.4,139.4,Yes,0-20
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),75.2,1929.35,Yes,21-40
3627-FHKBK,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Mailed check,75.3,75.3,Yes,0-20
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,49.25,91.1,Yes,0-20
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,No,Electronic check,98.55,1008.55,Yes,0-20
2719-BDAQO,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,No,Electronic check,93.85,1625.65,Yes,0-20
6400-BWQKW,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,79.05,434.5,Yes,0-20
8818-XYFCQ,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),99.55,3204.65,Yes,21-40
1624-WOIWJ,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Mailed check,84.7,832.05,Yes,0-20
0634-SZPQA,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),90.05,2169.8,Yes,21-40
8257-RZAHR,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),64.7,941,Yes,0-20
7993-PYKOF,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Electronic check,75,632.95,Yes,0-20
7459-RRWQZ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),64.65,994.55,Yes,0-20
4116-TZAQJ,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),74.25,639.65,Yes,0-20
9172-ANCRX,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,98.7,973.25,Yes,0-20
7517-SAWMO,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,73.2,1441.1,Yes,0-20
3948-XHGNA,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),49.55,1210.4,Yes,21-40
6356-ELRKD,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.6,95.6,Yes,0-20
7619-ODSGN,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,No,Electronic check,54.75,1338.15,Yes,21-40
7377-DMMRI,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,47.8,92.45,Yes,0-20
8433-WXGNA,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,75.7,189.2,Yes,0-20
0952-KMEEH,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,No,Mailed check,98.15,1230.25,Yes,0-20
2433-KMEAS,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,54.45,1127.35,Yes,21-40
8429-XIBUM,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),101.35,2317.1,Yes,21-40
8128-YVJRG,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,79.65,604.7,Yes,0-20
8510-AWCXC,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.8,1308.1,Yes,0-20
4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,No,Credit card (automatic),94.65,2649.15,Yes,21-40
2265-CYWIV,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,99.6,347.65,Yes,0-20
7780-OTDSO,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,99.4,1742.95,Yes,0-20
3348-CFRNX,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Mailed check,92.35,2602.9,Yes,21-40
5590-BYNII,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.75,2095,Yes,21-40
2834-SPCJV,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Monthly,No,Electronic check,84.1,4348.65,Yes,41-60
0587-DMGBH,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,49.85,365.55,Yes,0-20
6772-KSATR,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,81.7,81.7,Yes,0-20
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,70.75,146.9,Yes,0-20
2947-DOMLJ,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,No,Mailed check,50.6,50.6,Yes,0-20
7730-IUTDZ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,75.2,3198.6,Yes,41-60
2722-JMONI,Female,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,49.55,49.55,Yes,0-20
4818-QIUFN,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,79.15,1520.9,Yes,0-20
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,No,Electronic check,49.35,219.65,Yes,0-20
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95,95,Yes,0-20
0991-BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,No,Electronic check,49.4,874.8,Yes,0-20
0618-XWMSS,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.9,2068.55,Yes,21-40
5108-ADXWO,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,73.5,791.75,Yes,0-20
7903-CMPEY,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,80.3,80.3,Yes,0-20
3714-JTVOV,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),74.15,3229.4,Yes,41-60
6178-KFNHS,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,78.3,909.25,Yes,0-20
7639-SUPCW,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),48.8,1054.6,Yes,21-40
3540-RZJYU,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Monthly,No,Electronic check,86.2,1270.2,Yes,0-20
2956-GGUCQ,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,78.85,1772.25,Yes,21-40
2778-OCLGR,Male,1,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),39.1,971.3,Yes,21-40
5707-ORNDZ,Male,1,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,No,Electronic check,54.55,494.05,Yes,0-20
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Electronic check,90.85,3186.7,Yes,21-40
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,96.05,1740.7,Yes,0-20
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,55.7,899.8,Yes,0-20
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Electronic check,90.6,1660,Yes,0-20
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,No,Mailed check,85.5,4042.3,Yes,41-60
4625-EWPTF,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,30.45,226.45,Yes,0-20
0643-OKLRP,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Electronic check,80.35,3825.85,Yes,41-60
3235-ETOOB,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,74.5,609.9,Yes,0-20
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,51,354.05,Yes,0-20
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Monthly,No,Electronic check,84.95,668.4,Yes,0-20
1794-HBQTJ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),48.6,48.6,Yes,0-20
4369-HTUIF,Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),85.15,503.6,Yes,0-20
0733-VUNUW,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),55.65,1400.55,Yes,21-40
8063-RJYNF,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94.25,1483.25,Yes,0-20
9526-BIHHD,Male,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Monthly,No,Mailed check,29.7,29.7,Yes,0-20
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,No,Electronic check,85,3969.4,Yes,41-60
5180-UCIIQ,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Monthly,No,Mailed check,40.05,880.2,Yes,21-40
9330-IJWIO,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.35,1358.85,Yes,0-20
0637-UBJRP,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,No,Electronic check,84.05,1095.3,Yes,0-20
9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,77.5,3807.35,Yes,41-60
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,No,Electronic check,101.85,4086.3,Yes,21-40
4592-IWTJI,Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Monthly,No,Credit card (automatic),29.7,91.7,Yes,0-20
2810-FTLEM,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,50.15,762.25,Yes,0-20
5295-PCJOO,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,49.4,184.4,Yes,0-20
9820-RMCQV,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,No,Credit card (automatic),48.55,501,Yes,0-20
8450-JOVAH,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,No,Mailed check,56.7,113.55,Yes,0-20
3005-NFMTA,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,98.8,5617.75,Yes,41-60
0032-PGELS,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),30.5,30.5,Yes,0-20
3668-QPYBK,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Mailed check,53.85,108.15,Yes,0-20
9420-LOJKX,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),99.1,1426.4,Yes,0-20
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,96.75,5238.9,Yes,41-60
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),79.85,2015.35,Yes,21-40
9948-YPTDG,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,79.45,3013.05,Yes,21-40
7881-EVUAD,Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,42.6,72.4,Yes,0-20
4510-PYUSH,Female,1,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),57.15,2250.65,Yes,21-40
4587-NUKOX,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,79.1,246.5,Yes,0-20
8624-GIOUT,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),59.75,2934.3,Yes,41-60
3806-DXQOM,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,33.65,137.85,Yes,0-20
8178-EYZUO,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,93.7,4154.8,Yes,41-60
4659-NZRUF,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,95.15,1789.25,Yes,0-20
7854-EDSSA,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Monthly,No,Electronic check,59,1254.7,Yes,21-40
1481-ZUWZA,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),94.5,2659.4,Yes,21-40
4250-FDVOU,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Electronic check,56.25,389.1,Yes,0-20
9710-ZUSHQ,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),106.75,4056.75,Yes,21-40
3658-KIBGF,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,54.9,54.9,Yes,0-20
7580-UGXNC,Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Mailed check,54.85,104.2,Yes,0-20
3656-TKRVZ,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Electronic check,55.35,165.2,Yes,0-20
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,65.45,937.6,Yes,0-20
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,84.45,2467.1,Yes,21-40
9658-WYUFB,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,94.4,1617.5,Yes,0-20
6402-ZFPPI,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Mailed check,102.8,2660.2,Yes,21-40
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),94.7,673.1,Yes,0-20
6682-QJDGB,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Mailed check,55.25,2139.2,Yes,21-40
9574-RKJIF,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,94.4,2838.7,Yes,21-40
2460-FPSYH,Female,1,No,No,40,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,55.8,2109.35,Yes,21-40
6821-BUXUX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,96.65,1244.5,Yes,0-20
5287-QWLKY,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),105.1,7548.1,Yes,61-100
1597-LHYNC,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,95,2497.2,Yes,21-40
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),93.4,5435.6,Yes,41-60
1518-VOWAV,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,74.65,703.55,Yes,0-20
7957-RYHQD,Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),79.2,3233.85,Yes,21-40
5876-HZVZM,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Credit card (automatic),55.9,365.35,Yes,0-20
2108-XWMPY,Male,0,No,No,3,No,No phone service,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Mailed check,35.45,106.85,Yes,0-20
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),58.6,1502.65,Yes,21-40
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),45.3,2145,Yes,41-60
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),99.7,1238.45,Yes,0-20
3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Monthly,No,Bank transfer (automatic),105.25,6786.4,Yes,61-100
2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Monthly,No,Credit card (automatic),91.7,2758.15,Yes,21-40
5842-POCOP,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Monthly,Yes,Mailed check,88.9,454.15,Yes,0-20
7549-MYGPK,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,100.55,6215.35,Yes,61-100
5766-XQXMQ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),68.85,1970.5,Yes,21-40
4248-QPAVC,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),85.35,1463.45,Yes,0-20
3331-HQDTW,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Mailed check,109.8,3587.25,Yes,21-40
1228-FZFRV,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Monthly,No,Credit card (automatic),105.95,5341.8,Yes,41-60
4423-YLHDV,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),104.4,2200.25,Yes,21-40
7279-BUYWN,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,113.2,4689.5,Yes,41-60
6845-RGTYS,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,98.75,4533.7,Yes,41-60
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,102.45,102.45,Yes,0-20
4307-KTUMW,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Monthly,No,Electronic check,93.9,5029.2,Yes,41-60
7641-EUYET,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,100.7,4541.2,Yes,41-60
5519-YLDGW,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,103.9,2254.2,Yes,21-40
8749-JMNKX,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Monthly,Yes,Bank transfer (automatic),93.8,4750.95,Yes,41-60
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Monthly,Yes,Electronic check,55.8,55.8,Yes,0-20
2150-UWTFY,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Monthly,No,Mailed check,61.15,1422.05,Yes,21-40
5485-WUYWF,Male,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Monthly,No,Bank transfer (automatic),66.4,94.55,Yes,0-20
9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Monthly,No,Credit card (automatic),90.2,1454.15,Yes,0-20
2979-SXESE,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Monthly,No,Electronic check,94.4,1607.2,Yes,0-20
3018-TFTSU,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Monthly,No,Bank transfer (automatic),81.7,858.6,Yes,0-20
2479-BRAMR,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),83.75,3273.55,Yes,41-60
3934-HXCFZ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,99.25,2186.4,Yes,21-40
1193-RTSLK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Monthly,Yes,Credit card (automatic),83.9,3233.6,Yes,21-40
5923-GXUOC,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.4,1081.45,Yes,0-20
